algId,DIM,funcId,worst recorded,worst reached,best reached,mean reached,median reached,runs,succ,budget
EDA,100,10,45,100,100,100,100,11,11,201150
EDA,16,11,0,8,8,8,8,11,11,250
EDA,64,11,0,32,32,32,32,11,11,5700
EDA,100,11,0,50,50,50,50,11,11,11950
EDA,16,12,0,8,8,8,8,11,11,250
EDA,64,12,0,32,32,32,32,11,11,5800
EDA,100,12,0,50,50,50,50,11,11,15100
EDA,16,13,0,5,5,5,5,11,11,100
EDA,64,13,0,21,21,21,21,11,11,5950
EDA,100,13,0,33,33,33,33,11,11,8950
EDA,16,14,0,6,11,9.090909090909092,9,11,1,25600
EDA,64,14,0,5,16,8,7,11,1,409600
EDA,100,14,0,4,13,7.636363636363637,7,11,1,1000000
EDA,16,15,1,9,9,9,9,11,11,5150
EDA,64,15,1,30,33,31.727272727272727,32,11,1,409600
EDA,100,15,1,43,47,44.54545454545455,45,11,1,1000000
EDA,16,16,0,16,16,16,16,11,11,12100
EDA,64,16,0,57,64,60.81818181818182,61,11,2,409600
EDA,100,16,0,85,93,87.0909090909091,87,11,1,1000000
EDA,16,17,0,10,16,15.181818181818182,16,11,7,25600
EDA,64,17,0,43,57,48.63636363636363,48,11,1,409600
EDA,100,17,1,64,84,75.27272727272727,74,11,1,1000000
EDA,16,18,0.405063,4,5.333333,5.021644818181818,5.333333,11,8,25600
EDA,64,18,0.585812,3.849624,4.697248,4.220418181818182,4.096,11,2,409600
EDA,100,18,0.781983,3.828484,4.950495,4.378606636363636,4.187605,11,1,1000000
EDA,16,2,0,16,16,16,16,11,11,5900
EDA,64,2,0,60,63,61.36363636363637,62,11,1,409600
EDA,100,2,0,85,89,87.0909090909091,87,11,1,1000000
EDA,16,22,-213,8,8,8,8,11,11,25600
EDA,64,22,-3732,28,32,29.636363636363637,30,11,1,409600
EDA,100,22,-6045,44,50,46.54545454545455,46,11,1,1000000
EDA,16,23,-107,4,4,4,4,11,11,25600
EDA,64,23,-842,6,7,6.090909090909091,6,11,1,409600
EDA,100,23,-1595,7,8,7.454545454545454,7,11,5,1000000
EDA,16,3,52,136,136,136,136,11,11,400
EDA,64,3,808,2080,2080,2080,2080,11,11,4000
EDA,100,3,1930,5050,5050,5050,5050,11,11,7300
EDA,16,4,2,8,8,8,8,11,11,150
EDA,64,4,11,32,32,32,32,11,11,550
EDA,100,4,17,50,50,50,50,11,11,650
EDA,16,5,4,14,14,14,14,11,11,250
EDA,64,5,20,57,57,57,57,11,11,700
EDA,100,5,36,90,90,90,90,11,11,1150
EDA,16,6,1,5,5,5,5,11,11,100
EDA,64,6,8,21,21,21,21,11,11,450
EDA,100,6,15,33,33,33,33,11,11,700
EDA,16,7,5,13,16,13.909090909090908,14,11,1,25600
EDA,64,7,24,50,56,52.27272727272727,52,11,1,409600
EDA,100,7,42,81,84,82.45454545454545,82,11,3,1000000
EDA,16,8,2,9,9,9,9,11,11,300
EDA,64,8,14,33,33,33,33,11,11,1050
EDA,100,8,23,51,51,51,51,11,11,1550
EDA,16,9,4,16,16,16,16,11,11,300
EDA,64,9,25,64,64,64,64,11,11,1300
EDA,100,9,45,100,100,100,100,11,11,1700
(1+1) fGA,16,1,5,16,16,16,16,11,11,150
(1+1) fGA,64,1,25,64,64,64,64,11,11,960
(1+1) fGA,100,1,44,100,100,100,100,11,11,1491
(1+1) fGA,16,10,6,15,16,15.181818181818182,15,11,2,25600
(1+1) fGA,64,10,26,58,63,59.81818181818182,58,11,4,409600
(1+1) fGA,100,10,37,89,99,94,94,11,2,1000000
(1+1) fGA,16,11,0,8,8,8,8,11,11,176
(1+1) fGA,64,11,0,32,32,32,32,11,11,1627
(1+1) fGA,100,11,0,50,50,50,50,11,11,3676
(1+1) fGA,16,12,0,14,14,14,14,11,11,317
(1+1) fGA,64,12,0,57,57,57,57,11,11,3635
(1+1) fGA,100,12,0,90,90,90,90,11,11,7669
(1+1) fGA,16,13,0,5,5,5,5,11,11,41
(1+1) fGA,64,13,0,21,21,21,21,11,11,959
(1+1) fGA,100,13,0,33,33,33,33,11,11,2401
(1+1) fGA,16,14,0,16,16,16,16,11,11,14359
(1+1) fGA,64,14,0,39,64,52.63636363636363,55,11,2,409600
(1+1) fGA,100,14,0,31,96,59.27272727272727,51,11,1,1000000
(1+1) fGA,16,15,1,9,9,9,9,11,11,515
(1+1) fGA,64,15,1,33,33,33,33,11,11,4162
(1+1) fGA,100,15,1,51,51,51,51,11,11,10704
(1+1) fGA,16,16,0,16,16,16,16,11,11,480
(1+1) fGA,64,16,0,64,64,64,64,11,11,6220
(1+1) fGA,100,16,0,100,100,100,100,11,11,18762
(1+1) fGA,16,17,0,16,16,16,16,11,11,2829
(1+1) fGA,64,17,0,64,64,64,64,11,11,26566
(1+1) fGA,100,17,3,100,100,100,100,11,11,67207
(1+1) fGA,16,18,0.52459,5.33333,5.33333,5.33333,5.33333,11,11,25600
(1+1) fGA,64,18,0.742029,3.65714,4.87619,4.1123354545454545,4.12903,11,1,409600
(1+1) fGA,100,18,0.745156,3.57654,4.53721,4.136001818181819,4.14594,11,1,1000000
(1+1) fGA,16,2,0,16,16,16,16,11,11,283
(1+1) fGA,64,2,0,64,64,64,64,11,11,4460
(1+1) fGA,100,2,0,100,100,100,100,11,11,10470
(1+1) fGA,16,22,-150,8,8,8,8,11,11,25600
(1+1) fGA,64,22,-2334,26,32,29.09090909090909,30,11,1,409600
(1+1) fGA,100,22,-7538,42,48,44.90909090909091,44,11,1,1000000
(1+1) fGA,16,23,-85,4,4,4,4,11,11,2229
(1+1) fGA,64,23,-865,8,8,8,8,11,11,135079
(1+1) fGA,100,23,-1624,10,10,10,10,11,11,814257
(1+1) fGA,16,3,35,136,136,136,136,11,11,91
(1+1) fGA,64,3,760,2080,2080,2080,2080,11,11,1177
(1+1) fGA,100,3,2162,5050,5050,5050,5050,11,11,1867
(1+1) fGA,16,4,1,8,8,8,8,11,11,102
(1+1) fGA,64,4,9,32,32,32,32,11,11,501
(1+1) fGA,100,4,22,50,50,50,50,11,11,839
(1+1) fGA,16,5,4,14,14,14,14,11,11,111
(1+1) fGA,64,5,25,57,57,57,57,11,11,614
(1+1) fGA,100,5,36,90,90,90,90,11,11,884
(1+1) fGA,16,6,1,5,5,5,5,11,11,39
(1+1) fGA,64,6,7,21,21,21,21,11,11,369
(1+1) fGA,100,6,13,33,33,33,33,11,11,497
(1+1) fGA,16,7,5,16,16,16,16,11,11,7261
(1+1) fGA,64,7,24,63,64,63.90909090909091,64,11,10,409600
(1+1) fGA,100,7,41,98,100,99.45454545454545,100,11,6,1000000
(1+1) fGA,16,8,2,9,9,9,9,11,11,473
(1+1) fGA,64,8,12,33,33,33,33,11,11,8403
(1+1) fGA,100,8,21,51,51,51,51,11,11,18029
(1+1) fGA,16,9,4,16,16,16,16,11,11,1859
(1+1) fGA,64,9,22,64,64,64,64,11,11,46905
(1+1) fGA,100,9,44,100,100,100,100,11,11,75244
"(30,30) vGA",16,1,6,15,16,15.545454545454545,16,11,6,25600
"(30,30) vGA",64,1,25,47,64,58.36363636363637,64,11,7,409600
"(30,30) vGA",100,1,38,71,100,89.54545454545455,100,11,7,1000000
"(30,30) vGA",16,10,3,15,16,15.181818181818182,15,11,2,25600
"(30,30) vGA",64,10,25,48,58,53.90909090909091,53,11,4,409600
"(30,30) vGA",100,10,40,69,94,81.27272727272727,79,11,3,1000000
"(30,30) vGA",16,11,0,8,8,8,8,11,11,25600
"(30,30) vGA",64,11,0,15,32,22,18,11,4,409600
"(30,30) vGA",100,11,0,14,50,28.272727272727273,17,11,4,1000000
"(30,30) vGA",16,12,0,12,14,13.727272727272727,14,11,9,25600
"(30,30) vGA",64,12,0,14,57,45.63636363636363,57,11,8,409600
"(30,30) vGA",100,12,0,16,90,70,90,11,8,1000000
"(30,30) vGA",16,13,0,5,5,5,5,11,11,25600
"(30,30) vGA",64,13,0,15,21,19.545454545454547,21,11,7,409600
"(30,30) vGA",100,13,0,15,33,25.636363636363637,33,11,6,1000000
"(30,30) vGA",16,14,0,12,16,14.727272727272727,15,11,5,25600
"(30,30) vGA",64,14,0,14,63,30.636363636363637,27,11,1,409600
"(30,30) vGA",100,14,0,15,100,38,31,11,1,1000000
"(30,30) vGA",16,15,1,6,9,8.454545454545455,9,11,9,25600
"(30,30) vGA",64,15,1,8,33,24.181818181818183,32,11,5,409600
"(30,30) vGA",100,15,1,8,51,34.72727272727273,47,11,5,1000000
"(30,30) vGA",16,16,0,11,16,14,13,11,3,25600
"(30,30) vGA",64,16,0,15,64,29,17,11,3,409600
"(30,30) vGA",100,16,0,13,100,38.90909090909091,17,11,3,1000000
"(30,30) vGA",16,17,0,15,16,15.636363636363637,16,11,7,25600
"(30,30) vGA",64,17,0,13,64,35.36363636363637,38,11,1,409600
"(30,30) vGA",100,17,1,14,100,55.09090909090909,64,11,2,1000000
"(30,30) vGA",16,18,0.367816,5.33333,5.33333,5.33333,5.33333,11,11,25600
"(30,30) vGA",64,18,0.721127,2.81319,4.53097,3.6588427272727273,3.65714,11,1,409600
"(30,30) vGA",100,18,0.707614,2.44858,4.20168,3.428449090909091,3.77074,11,1,1000000
"(30,30) vGA",16,2,0,13,16,14.909090909090908,16,11,6,25600
"(30,30) vGA",64,2,0,12,64,36.90909090909091,17,11,5,409600
"(30,30) vGA",100,2,0,13,100,54.45454545454545,20,11,5,1000000
"(30,30) vGA",16,22,-166,7,8,7.818181818181818,8,11,9,25600
"(30,30) vGA",64,22,-2842,-367,30,-195.1818181818182,-236,11,2,409600
"(30,30) vGA",100,22,-5945,-1661,-872,-1239.1818181818182,-1264,11,1,1000000
"(30,30) vGA",16,23,-92,3,4,3.272727272727273,3,11,3,25600
"(30,30) vGA",64,23,-803,-263,8,-192.27272727272728,-208,11,1,NA
"(30,30) vGA",100,23,-1761,-757,9,-608.2727272727273,-670,11,1,1000000
"(30,30) vGA",16,3,32,131,136,135.54545454545453,136,11,10,25600
"(30,30) vGA",64,3,831,2080,2080,2080,2080,11,11,409600
"(30,30) vGA",100,3,2018,5050,5050,5050,5050,11,11,1000000
"(30,30) vGA",16,4,0,8,8,8,8,11,11,25600
"(30,30) vGA",64,4,10,27,32,30.727272727272727,32,11,8,409600
"(30,30) vGA",100,4,21,39,50,48,50,11,9,1000000
"(30,30) vGA",16,5,4,13,14,13.909090909090908,14,11,10,25600
"(30,30) vGA",64,5,25,42,57,54.36363636363637,57,11,9,409600
"(30,30) vGA",100,5,39,63,90,85.45454545454545,90,11,9,1000000
"(30,30) vGA",16,6,1,5,5,5,5,11,11,25600
"(30,30) vGA",64,6,9,19,21,20.545454545454547,21,11,8,409600
"(30,30) vGA",100,6,10,28,33,32.27272727272727,33,11,9,1000000
"(30,30) vGA",16,7,5,15,16,15.727272727272727,16,11,8,25600
"(30,30) vGA",64,7,25,49,62,58.18181818181818,60,11,2,409600
"(30,30) vGA",100,7,43,71,96,91.0909090909091,93,11,1,1000000
"(30,30) vGA",16,8,3,8,9,8.545454545454545,9,11,6,25600
"(30,30) vGA",64,8,15,24,33,28.272727272727273,25,11,3,409600
"(30,30) vGA",100,8,22,36,51,43,38,11,4,1000000
"(30,30) vGA",16,9,4,15,16,15.636363636363637,16,11,7,25600
"(30,30) vGA",64,9,27,47,64,56.54545454545455,63,11,2,409600
"(30,30) vGA",100,9,40,69,100,86.45454545454545,99,11,4,1000000
RLS,16,1,5,16,16,16,16,11,11,116
RLS,64,1,28,64,64,64,64,11,11,469
RLS,100,1,42,100,100,100,100,11,11,610
RLS,16,10,1,5,10,9.545454545454545,10,11,10,25600
RLS,64,10,24,28,38,33,33,11,2,409600
RLS,100,10,40,44,64,53.09090909090909,54,11,1,1000000
RLS,16,11,0,8,8,8,8,11,11,79
RLS,64,11,0,32,32,32,32,11,11,1633
RLS,100,11,0,50,50,50,50,11,11,3781
RLS,16,12,0,14,14,14,14,11,11,206
RLS,64,12,0,57,57,57,57,11,11,2432
RLS,100,12,0,90,90,90,90,11,11,6282
RLS,16,13,0,5,5,5,5,11,11,80
RLS,64,13,0,21,21,21,21,11,11,843
RLS,100,13,0,33,33,33,33,11,11,1703
RLS,16,14,0,2,16,4.818181818181818,3,11,1,25600
RLS,64,14,0,2,23,7.454545454545454,4,11,1,409600
RLS,100,14,0,2,22,10.454545454545455,11,11,1,1000000
RLS,16,15,1,9,9,9,9,11,11,379
RLS,64,15,1,33,33,33,33,11,11,3769
RLS,100,15,1,51,51,51,51,11,11,9806
RLS,16,16,0,16,16,16,16,11,11,402
RLS,64,16,0,64,64,64,64,11,11,4898
RLS,100,16,0,100,100,100,100,11,11,11766
RLS,16,17,0,16,16,16,16,11,11,1848
RLS,64,17,0,64,64,64,64,11,11,24994
RLS,100,17,2,100,100,100,100,11,11,50445
RLS,16,18,1.03226,2.28571,4,3.082357272727273,3.2,11,1,25600
RLS,64,18,0.802508,2.99415,5.01961,3.6680945454545455,3.48299,11,1,409600
RLS,100,18,0.58099,3.3557,4.15973,3.7500254545454546,3.66032,11,1,1000000
RLS,16,2,0,16,16,16,16,11,11,281
RLS,64,2,0,64,64,64,64,11,11,2562
RLS,100,2,0,100,100,100,100,11,11,5677
RLS,16,22,-213,6,8,7.090909090909091,8,11,6,25600
RLS,64,22,-3030,26,30,28.181818181818183,28,11,3,409600
RLS,100,22,-7040,40,46,44.18181818181818,44,11,5,1000000
RLS,16,23,-100,3,4,3.3636363636363638,3,11,4,25600
RLS,64,23,-834,6,8,6.454545454545454,6,11,1,409600
RLS,100,23,-1556,7,9,8.363636363636363,8,11,5,1000000
RLS,16,3,29,136,136,136,136,11,11,78
RLS,64,3,853,2080,2080,2080,2080,11,11,318
RLS,100,3,2187,5050,5050,5050,5050,11,11,817
RLS,16,4,3,8,8,8,8,11,11,53
RLS,64,4,15,32,32,32,32,11,11,412
RLS,100,4,18,50,50,50,50,11,11,531
RLS,16,5,3,14,14,14,14,11,11,63
RLS,64,5,24,57,57,57,57,11,11,456
RLS,100,5,36,90,90,90,90,11,11,619
RLS,16,6,0,5,5,5,5,11,11,46
RLS,64,6,5,21,21,21,21,11,11,248
RLS,100,6,8,33,33,33,33,11,11,460
RLS,16,7,6,12,15,12.636363636363637,12,11,1,25600
RLS,64,7,27,48,52,49.72727272727273,50,11,1,409600
RLS,100,7,44,75,80,77.54545454545455,77,11,2,1000000
RLS,16,8,4,9,9,9,9,11,11,757
RLS,64,8,14,33,33,33,33,11,11,7068
RLS,100,8,21,51,51,51,51,11,11,13467
RLS,16,9,6,7,9,8.818181818181818,9,11,10,25600
RLS,64,9,24,27,39,33.72727272727273,35,11,1,409600
RLS,100,9,45,45,63,53,53,11,1,1000000
(1+1) EA_>0,625,19,299,621,623,622.0909090909091,623,11,6,1953125
(1+1) EA_>0,625,20,594,1200,1250,1240.909090909091,1250,11,9,1953125
(1+1) EA_>0,625,21,915,1775,1875,1829.5454545454545,1875,11,6,1953125
(1+1) EA_>0,16,19,4,16,16,16,16,11,11,644
(1+1) EA_>0,64,19,26,64,64,64,64,11,11,26626
(1+1) EA_>0,100,19,42,100,100,100,100,11,11,796159
(1+1) EA_>0,16,20,10,32,32,32,32,11,11,1694
(1+1) EA_>0,64,20,54,112,128,125.0909090909091,128,11,9,409600
(1+1) EA_>0,100,20,90,180,200,189.0909090909091,180,11,5,1000000
(1+1) EA_>0,16,21,20,48,48,48,48,11,11,131
(1+1) EA_>0,64,21,86,160,192,189.0909090909091,192,11,10,409600
(1+1) EA_>0,100,21,132,260,300,292.72727272727275,300,11,9,1000000
(1+10) EA_logNormal,625,19,293,621,623,621.7272727272727,621,11,4,1953125
(1+10) EA_logNormal,625,20,588,1200,1250,1231.8181818181818,1250,11,7,1953125
(1+10) EA_logNormal,625,21,921,1775,1875,1847.7272727272727,1875,11,8,1953125
(1+10) EA_logNormal,16,19,4,16,16,16,16,11,11,2112
(1+10) EA_logNormal,64,19,26,64,64,64,64,11,11,103412
(1+10) EA_logNormal,100,19,38,100,100,100,100,11,11,166971
(1+10) EA_logNormal,16,20,10,32,32,32,32,11,11,652
(1+10) EA_logNormal,64,20,56,112,128,125.0909090909091,128,11,9,409600
(1+10) EA_logNormal,100,20,88,180,200,196.36363636363637,200,11,9,1000000
(1+10) EA_logNormal,16,21,20,48,48,48,48,11,11,906
(1+10) EA_logNormal,64,21,84,160,192,180.36363636363637,192,11,7,409600
(1+10) EA_logNormal,100,21,144,260,300,292.72727272727275,300,11,9,1000000
(1+10) EA_normalized,625,19,301,619,623,621.9090909090909,623,11,6,1953125
(1+10) EA_normalized,625,20,600,1200,1250,1231.8181818181818,1250,11,7,1953125
(1+10) EA_normalized,625,21,903,1775,1875,1856.8181818181818,1875,11,9,1953125
(1+10) EA_normalized,16,19,6,16,16,16,16,11,11,1743
(1+10) EA_normalized,64,19,22,64,64,64,64,11,11,70717
(1+10) EA_normalized,100,19,44,100,100,100,100,11,11,175421
(1+10) EA_normalized,16,20,14,32,32,32,32,11,11,20544
(1+10) EA_normalized,64,20,56,112,128,125.0909090909091,128,11,9,409600
(1+10) EA_normalized,100,20,82,180,200,192.72727272727272,200,11,7,1000000
(1+10) EA_normalized,16,21,20,38,48,47.09090909090909,48,11,10,25600
(1+10) EA_normalized,64,21,88,160,192,186.1818181818182,192,11,9,409600
(1+10) EA_normalized,100,21,134,260,300,285.45454545454544,300,11,7,1000000
(1+10) EA_>0,625,19,295,621,625,622.2727272727273,623,11,1,1953125
(1+10) EA_>0,625,20,588,1200,1250,1227.2727272727273,1250,11,6,1953125
(1+10) EA_>0,625,21,893,1775,1875,1847.7272727272727,1875,11,8,1953125
(1+10) EA_>0,16,19,6,16,16,16,16,11,11,1007
(1+10) EA_>0,64,19,26,64,64,64,64,11,11,90613
(1+10) EA_>0,100,19,42,100,100,100,100,11,11,128980
(1+10) EA_>0,16,20,12,32,32,32,32,11,11,176
(1+10) EA_>0,64,20,56,112,128,123.63636363636364,128,11,8,409600
(1+10) EA_>0,100,20,90,180,200,194.54545454545453,200,11,8,1000000
(1+10) EA_>0,16,21,18,48,48,48,48,11,11,143
(1+10) EA_>0,64,21,84,160,192,189.0909090909091,192,11,10,409600
(1+10) EA_>0,100,21,136,260,300,292.72727272727275,300,11,9,1000000
"(1+10) EA_{r/2,2r}",625,19,285,619,621,620.4545454545455,621,11,8,1953125
"(1+10) EA_{r/2,2r}",625,20,608,1200,1250,1245.4545454545455,1250,11,10,1953125
"(1+10) EA_{r/2,2r}",625,21,903,1775,1875,1856.8181818181818,1875,11,9,1953125
"(1+10) EA_{r/2,2r}",16,19,4,16,16,16,16,11,11,2346
"(1+10) EA_{r/2,2r}",64,19,28,64,64,64,64,11,11,100275
"(1+10) EA_{r/2,2r}",100,19,48,100,100,100,100,11,11,701515
"(1+10) EA_{r/2,2r}",16,20,12,32,32,32,32,11,11,302
"(1+10) EA_{r/2,2r}",64,20,50,112,128,122.18181818181819,128,11,7,409600
"(1+10) EA_{r/2,2r}",100,20,88,180,200,196.36363636363637,200,11,9,1000000
"(1+10) EA_{r/2,2r}",16,21,20,48,48,48,48,11,11,362
"(1+10) EA_{r/2,2r}",64,21,90,192,192,192,192,11,11,2656
"(1+10) EA_{r/2,2r}",100,21,132,260,300,285.45454545454544,300,11,7,1000000
(1+10) EA_var_ctrl,625,19,287,621,623,622.6363636363636,623,11,9,1953125
(1+10) EA_var_ctrl,625,20,598,1200,1250,1231.8181818181818,1250,11,7,1953125
(1+10) EA_var_ctrl,625,21,893,1775,1875,1838.6363636363637,1875,11,7,1953125
(1+10) EA_var_ctrl,16,19,6,14,16,15.818181818181818,16,11,10,25600
(1+10) EA_var_ctrl,64,19,22,64,64,64,64,11,11,80406
(1+10) EA_var_ctrl,100,19,42,100,100,100,100,11,11,161962
(1+10) EA_var_ctrl,16,20,14,32,32,32,32,11,11,163
(1+10) EA_var_ctrl,64,20,62,112,128,122.18181818181819,128,11,7,409600
(1+10) EA_var_ctrl,100,20,88,180,200,196.36363636363637,200,11,9,1000000
(1+10) EA_var_ctrl,16,21,20,48,48,48,48,11,11,175
(1+10) EA_var_ctrl,64,21,80,160,192,189.0909090909091,192,11,10,409600
(1+10) EA_var_ctrl,100,21,140,260,300,289.09090909090907,300,11,8,1000000
EDA,625,19,277,601,611,607.1818181818181,607,11,2,1953150
EDA,625,20,610,1192,1250,1215.8181818181818,1200,11,3,1953150
EDA,625,21,919,1769,1875,1819.5454545454545,1775,11,5,1953150
EDA,16,19,6,14,16,15.090909090909092,16,11,6,25600
EDA,64,19,28,60,64,62,62,11,1,409600
EDA,100,19,42,96,100,98.18181818181819,98,11,3,1000000
EDA,16,20,12,32,32,32,32,11,11,1700
EDA,64,20,56,112,128,123.63636363636364,128,11,8,409600
EDA,100,20,88,180,200,194.54545454545453,200,11,8,1000000
EDA,16,21,18,48,48,48,48,11,11,1400
EDA,64,21,82,160,192,189.0909090909091,192,11,10,409600
EDA,100,21,142,260,300,296.3636363636364,300,11,10,1000000
(1+1) fGA,625,19,307,619,623,621.3636363636364,621,11,5,1953125
(1+1) fGA,625,20,598,1200,1250,1231.8181818181818,1250,11,7,1953125
(1+1) fGA,625,21,911,1775,1875,1847.7272727272727,1875,11,8,1953125
(1+1) fGA,16,19,6,16,16,16,16,11,11,722
(1+1) fGA,64,19,24,64,64,64,64,11,11,94217
(1+1) fGA,100,19,38,100,100,100,100,11,11,113454
(1+1) fGA,16,20,10,32,32,32,32,11,11,161
(1+1) fGA,64,20,54,112,128,123.63636363636364,128,11,8,409600
(1+1) fGA,100,20,86,180,200,196.36363636363637,200,11,9,1000000
(1+1) fGA,16,21,18,48,48,48,48,11,11,181
(1+1) fGA,64,21,82,160,192,189.0909090909091,192,11,10,409600
(1+1) fGA,100,21,132,260,300,296.3636363636364,300,11,10,1000000
gHC,625,19,279,281,379,336.8181818181818,337,11,1,1953125
gHC,625,20,602,1162,1250,1221.8181818181818,1250,11,7,1953125
gHC,625,21,901,1767,1875,1855.7272727272727,1875,11,9,1953125
gHC,16,19,4,8,16,12,12,11,2,25600
gHC,64,19,26,28,54,41.09090909090909,40,11,1,409600
gHC,100,19,42,42,80,62.18181818181818,56,11,4,1000000
gHC,16,20,12,32,32,32,32,11,11,55
gHC,64,20,52,102,128,121.63636363636364,128,11,8,409600
gHC,100,20,88,166,200,189.8181818181818,200,11,7,1000000
gHC,16,21,18,48,48,48,48,11,11,31
gHC,64,21,88,152,192,188.36363636363637,192,11,10,409600
gHC,100,21,140,252,300,291.6363636363636,300,11,9,1000000
"(1+(λ,λ)) GA",16,19,4,10,14,13.454545454545455,14,11,9,2059
"(1+(λ,λ)) GA",64,19,26,58,62,60.54545454545455,60,11,4,290580
"(1+(λ,λ)) GA",100,19,42,96,98,97.45454545454545,98,11,8,1000000
"(1+(λ,λ)) GA",16,20,10,18,28,23.818181818181817,24,11,4,365
"(1+(λ,λ)) GA",64,20,52,88,124,109.81818181818181,112,11,1,409600
"(1+(λ,λ)) GA",100,20,94,164,186,175.27272727272728,180,11,1,1000000
"(1+(λ,λ)) GA",16,21,18,24,48,33.45454545454545,32,11,1,104
"(1+(λ,λ)) GA",64,21,88,138,186,157.63636363636363,156,11,1,2694
"(1+(λ,λ)) GA",100,21,144,200,294,250.54545454545453,260,11,1,1000000
"(1+(λ,λ)) GA",625,19,299,601,609,605.5454545454545,605,11,2,1953125
"(1+(λ,λ)) GA",625,20,588,1078,1216,1183.090909090909,1200,11,1,1953125
"(1+(λ,λ)) GA",625,21,911,1681,1853,1770.6363636363637,1775,11,1,1953125
RLS,625,19,303,621,625,623.1818181818181,623,11,2,1953125
RLS,625,20,596,1200,1250,1240.909090909091,1250,11,9,1953125
RLS,625,21,887,1775,1875,1829.5454545454545,1875,11,6,1953125
RLS,16,19,4,16,16,16,16,11,11,657
RLS,64,19,24,64,64,64,64,11,11,38121
RLS,100,19,40,100,100,100,100,11,11,89174
RLS,16,20,14,24,32,29.818181818181817,32,11,8,25600
RLS,64,20,58,112,128,122.18181818181819,128,11,7,409600
RLS,100,20,82,180,200,192.72727272727272,200,11,7,1000000
RLS,16,21,20,48,48,48,48,11,11,69
RLS,64,21,88,160,192,183.27272727272728,192,11,8,409600
RLS,100,21,132,260,300,296.3636363636364,300,11,10,1000000
"(30,30) vGA",625,19,305,593,613,604.0909090909091,603,11,2,1953150
"(30,30) vGA",625,20,614,1150,1220,1183.4545454545455,1182,11,1,1953150
"(30,30) vGA",625,21,907,1753,1875,1813.3636363636363,1809,11,3,1953150
"(30,30) vGA",16,19,2,16,16,16,16,11,11,9930
"(30,30) vGA",64,19,22,62,64,62.72727272727273,62,11,4,409620
"(30,30) vGA",100,19,44,98,100,98.36363636363636,98,11,2,1000020
"(30,30) vGA",16,20,10,32,32,32,32,11,11,1650
"(30,30) vGA",64,20,52,112,128,123.63636363636364,128,11,8,409620
"(30,30) vGA",100,20,96,180,200,194.54545454545453,200,11,8,1000020
"(30,30) vGA",16,21,18,48,48,48,48,11,11,1350
"(30,30) vGA",64,21,84,160,192,189.0909090909091,192,11,10,409620
"(30,30) vGA",100,21,144,260,300,292.72727272727275,300,11,9,1000020
